                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                0.58786,                 0.3276,                0.86371,                0.99724,                0.99927,                0.99472,                0.90806,                0.51166,                  0.215,                0.82513,               0.007723,               0.007723,               0.007723
                     49,                0.58276,                0.32418,                0.86286,                0.99731,                0.99927,                0.99475,                0.90794,                0.50912,                0.21454,                0.82504,              0.0076735,              0.0076735,              0.0076735
                     50,                0.58452,                0.32348,                0.86448,                0.99739,                0.99927,                0.99475,                0.90898,                0.50837,                0.21138,                0.82446,               0.007624,               0.007624,               0.007624
                     51,                0.58702,                0.32577,                0.86711,                0.99762,                0.99927,                0.99478,                0.91036,                0.50974,                0.21219,                0.82429,              0.0075745,              0.0075745,              0.0075745
                     52,                0.58248,                0.32192,                0.86203,                0.99741,                0.99927,                0.99475,                0.91052,                 0.5068,                0.21011,                0.82441,               0.007525,               0.007525,               0.007525
                     53,                0.58093,                0.31929,                0.86595,                0.99744,                0.99927,                0.99477,                 0.9116,                0.50501,                0.20876,                0.82371,              0.0074755,              0.0074755,              0.0074755
                     54,                 0.5771,                0.31902,                0.86167,                0.99739,                0.99927,                0.99474,                0.91084,                0.50537,                0.20772,                0.82417,               0.007426,               0.007426,               0.007426
                     55,                0.58206,                0.32109,                 0.8653,                0.99748,                0.99927,                0.99475,                0.91019,                0.50562,                0.20765,                0.82399,              0.0073765,              0.0073765,              0.0073765
                     56,                0.57921,                0.31901,                0.86436,                0.99747,                0.99927,                0.99474,                0.91191,                0.50406,                0.20798,                0.82347,               0.007327,               0.007327,               0.007327
                     57,                0.57764,                0.31719,                0.86211,                0.99761,                0.99927,                0.99475,                0.91142,                0.50428,                0.20557,                 0.8236,              0.0072775,              0.0072775,              0.0072775
                     58,                0.57894,                0.31588,                0.86346,                0.99749,                0.99927,                0.99474,                0.91114,                  0.505,                 0.2041,                0.82384,               0.007228,               0.007228,               0.007228
                     59,                0.57357,                0.31593,                0.86012,                0.99749,                0.99927,                0.99477,                0.91109,                0.50574,                0.20582,                0.82397,              0.0071785,              0.0071785,              0.0071785
                     60,                0.57261,                 0.3137,                0.86079,                0.99712,                0.99927,                0.99476,                0.91048,                0.50429,                0.20527,                0.82383,               0.007129,               0.007129,               0.007129
                     61,                0.57504,                0.31604,                0.86217,                0.99744,                0.99927,                0.99478,                0.91164,                 0.5044,                0.20585,                0.82375,              0.0070795,              0.0070795,              0.0070795
                     62,                0.57098,                0.31155,                0.85922,                0.99769,                0.99927,                0.99478,                0.91337,                0.50413,                0.20403,                0.82351,                0.00703,                0.00703,                0.00703
                     63,                0.57101,                 0.3117,                0.85952,                0.99765,                0.99927,                0.99478,                 0.9134,                0.50245,                0.20295,                0.82332,              0.0069805,              0.0069805,              0.0069805
                     64,                0.57139,                0.31017,                0.85902,                0.99779,                0.99927,                0.99477,                0.91254,                0.50252,                 0.2038,                0.82324,               0.006931,               0.006931,               0.006931
                     65,                0.57532,                0.31304,                0.86351,                0.99739,                0.99927,                0.99478,                0.91291,                0.50265,                 0.2029,                0.82318,              0.0068815,              0.0068815,              0.0068815
                     66,                 0.5685,                0.31145,                0.85935,                 0.9974,                0.99927,                0.99477,                 0.9141,                0.50376,                0.20262,                0.82319,               0.006832,               0.006832,               0.006832
                     67,                0.56557,                0.30646,                0.85987,                0.99753,                0.99927,                0.99477,                0.91282,                0.50353,                0.20173,                0.82318,              0.0067825,              0.0067825,              0.0067825
                     68,                0.56381,                0.30646,                0.85947,                0.99754,                0.99927,                0.99477,                0.91336,                0.50345,                0.20199,                0.82335,               0.006733,               0.006733,               0.006733
                     69,                0.56539,                0.30482,                0.85725,                0.99749,                0.99927,                0.99476,                0.91233,                0.50249,                0.20167,                0.82319,              0.0066835,              0.0066835,              0.0066835
