                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.63633,                0.36559,                0.88301,                0.96793,                0.95525,                0.98547,                0.76837,                0.77654,                0.36471,                0.93817,              0.0082675,              0.0082675,              0.0082675
                     38,                0.63527,                0.36073,                0.87647,                0.97923,                0.96571,                0.98543,                0.76306,                0.79671,                0.35686,                0.93852,               0.008218,               0.008218,               0.008218
                     39,                0.63196,                0.36323,                0.87868,                0.98082,                0.95616,                0.98212,                0.76838,                0.79465,                0.35602,                0.94053,              0.0081685,              0.0081685,              0.0081685
                     40,                0.63412,                0.36224,                0.87671,                0.97668,                0.97067,                0.99073,                0.77005,                0.78159,                0.34389,                 0.9353,               0.008119,               0.008119,               0.008119
                     41,                0.61872,                0.35569,                0.87633,                0.97624,                0.96788,                0.98586,                0.77496,                0.78103,                0.36318,                0.92256,              0.0080695,              0.0080695,              0.0080695
                     42,                0.61667,                0.35357,                0.87136,                0.97831,                0.96848,                 0.9846,                 0.7666,                0.78251,                0.35358,                 0.9273,                0.00802,                0.00802,                0.00802
                     43,                0.61221,                0.35611,                0.87509,                0.97606,                0.97148,                0.99195,                 0.7746,                 0.7681,                0.35216,                0.92551,              0.0079705,              0.0079705,              0.0079705
                     44,                0.61477,                0.35351,                0.87358,                0.97729,                0.97114,                0.98713,                0.78247,                0.77184,                0.34034,                0.92481,               0.007921,               0.007921,               0.007921
                     45,                0.60889,                0.35078,                0.86459,                0.96596,                 0.9659,                0.98802,                0.77123,                0.77779,                0.34707,                0.93739,              0.0078715,              0.0078715,              0.0078715
                     46,                0.60093,                0.35059,                0.86916,                0.97307,                0.95937,                0.98551,                0.78256,                0.77734,                0.35653,                0.93748,               0.007822,               0.007822,               0.007822
                     47,                0.59834,                0.34706,                0.86463,                0.97783,                0.95158,                0.98359,                0.76651,                0.78165,                0.34927,                0.93399,              0.0077725,              0.0077725,              0.0077725
                     48,                0.60182,                0.35153,                   0.87,                0.97596,                 0.9698,                0.98379,                0.76722,                0.78155,                0.34882,                0.93528,               0.007723,               0.007723,               0.007723
                     49,                 0.5879,                 0.3425,                0.86465,                0.97769,                0.96684,                0.98732,                0.77175,                0.77916,                0.34198,                0.94553,              0.0076735,              0.0076735,              0.0076735
                     50,                  0.597,                0.34923,                0.86526,                0.97263,                0.96428,                0.98482,                0.78622,                0.76842,                0.33989,                0.93515,               0.007624,               0.007624,               0.007624
                     51,                0.59238,                0.34076,                0.86651,                0.98115,                0.95994,                0.98678,                0.76351,                 0.8001,                0.34804,                0.94098,              0.0075745,              0.0075745,              0.0075745
                     52,                0.58306,                0.34167,                0.86466,                0.97913,                0.96709,                0.98488,                0.78001,                 0.7797,                0.33846,                0.94912,               0.007525,               0.007525,               0.007525
                     53,                 0.5888,                0.33729,                0.86653,                0.97893,                0.96688,                0.98628,                0.77717,                0.78405,                0.34597,                0.94155,              0.0074755,              0.0074755,              0.0074755
                     54,                0.58381,                0.33738,                0.86145,                0.98272,                0.96736,                0.98705,                0.77565,                0.78042,                 0.3332,                0.94381,               0.007426,               0.007426,               0.007426
                     55,                 0.5759,                0.33777,                0.86328,                0.97048,                0.96894,                0.98739,                0.77928,                 0.7705,                0.33849,                0.92919,              0.0073765,              0.0073765,              0.0073765
                     56,                0.56846,                0.32976,                0.85899,                0.98359,                0.97186,                0.98738,                0.77877,                0.77944,                 0.3339,                0.93542,               0.007327,               0.007327,               0.007327
