                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                0.45002,                0.30938,                0.85748,                0.99672,                      1,                  0.995,                 0.9389,                0.36661,                0.23275,                0.78678,              0.0013369,              0.0013369,              0.0013369
                     63,                0.46688,                0.31834,                0.86159,                 0.9967,                      1,                  0.995,                0.91603,                0.38673,                0.26539,                0.79573,              0.0013314,              0.0013314,              0.0013314
                     64,                0.48431,                0.31017,                0.87478,                0.99624,                      1,                  0.995,                0.92271,                0.38358,                0.26302,                0.79587,              0.0013259,              0.0013259,              0.0013259
                     65,                 0.4655,                0.30642,                0.86049,                0.99595,                      1,                  0.995,                0.92242,                0.37426,                0.23265,                0.79841,              0.0013204,              0.0013204,              0.0013204
                     66,                 0.4541,                0.30876,                0.85877,                0.99632,                      1,                  0.995,                0.92588,                0.37448,                0.23812,                0.79138,              0.0013149,              0.0013149,              0.0013149
                     67,                0.45068,                0.30569,                0.85675,                0.99694,                      1,                  0.995,                0.93308,                0.36115,                0.23894,                0.79159,              0.0013094,              0.0013094,              0.0013094
                     68,                0.45792,                0.30601,                0.85317,                0.99563,                      1,                  0.995,                0.91973,                0.40798,                0.25393,                0.80826,              0.0013039,              0.0013039,              0.0013039
                     69,                0.47161,                0.32013,                0.86466,                 0.9966,                      1,                  0.995,                0.95397,                0.40323,                0.26049,                0.80133,              0.0012984,              0.0012984,              0.0012984
                     70,                0.46507,                0.31324,                0.85644,                0.99681,                      1,                  0.995,                0.94947,                0.37642,                0.24778,                0.79351,              0.0012929,              0.0012929,              0.0012929
                     71,                0.47112,                0.31242,                0.85963,                0.99575,                      1,                  0.995,                0.92392,                0.43605,                0.26552,                0.80261,              0.0012874,              0.0012874,              0.0012874
                     72,                 0.4799,                0.31125,                0.86327,                0.99621,                      1,                  0.995,                0.92046,                 0.4001,                 0.2498,                0.79464,              0.0012819,              0.0012819,              0.0012819
                     73,                0.47346,                0.30628,                0.85812,                0.99651,                      1,                  0.995,                0.93108,                0.40786,                0.25392,                0.79638,              0.0012764,              0.0012764,              0.0012764
                     74,                0.44418,                0.29444,                0.84969,                0.99606,                      1,                  0.995,                0.92821,                 0.3603,                0.21177,                0.79665,              0.0012709,              0.0012709,              0.0012709
                     75,                0.45524,                0.30917,                0.86489,                0.99669,                      1,                  0.995,                0.93035,                0.37525,                0.24751,                0.78862,              0.0012654,              0.0012654,              0.0012654
                     76,                 0.4467,                0.30695,                0.85545,                0.99693,                      1,                  0.995,                0.93664,                0.35789,                0.23186,                0.79124,              0.0012599,              0.0012599,              0.0012599
                     77,                0.44365,                0.29902,                0.86037,                0.99684,                      1,                  0.995,                0.96377,                 0.3823,                0.23298,                0.79039,              0.0012544,              0.0012544,              0.0012544
                     78,                0.45638,                0.30184,                0.85811,                0.99565,                      1,                  0.995,                0.92279,                0.36152,                 0.2331,                0.79451,              0.0012489,              0.0012489,              0.0012489
                     79,                0.43502,                0.29345,                0.84862,                0.99679,                      1,                  0.995,                0.95002,                0.34773,                0.22203,                0.79515,              0.0012434,              0.0012434,              0.0012434
                     80,                0.43907,                0.30328,                0.84592,                0.99602,                      1,                  0.995,                0.92757,                0.39167,                0.26736,                0.79942,              0.0012379,              0.0012379,              0.0012379
                     81,                0.46237,                0.30738,                0.85942,                0.99686,                      1,                  0.995,                0.93558,                0.37689,                0.25289,                0.79518,              0.0012324,              0.0012324,              0.0012324
                     82,                0.46384,                0.31017,                0.85851,                0.99686,                      1,                  0.995,                0.93248,                0.36152,                0.24596,                0.80043,              0.0012269,              0.0012269,              0.0012269
                     83,                0.43552,                0.29045,                0.85007,                 0.9969,                      1,                  0.995,                0.95042,                0.37431,                0.23939,                0.79753,              0.0012214,              0.0012214,              0.0012214
                     84,                0.44913,                0.29184,                0.85739,                  0.997,                      1,                  0.995,                0.94073,                0.38895,                0.23511,                0.79861,              0.0012159,              0.0012159,              0.0012159
                     85,                0.43929,                0.28945,                0.85391,                 0.9966,                      1,                  0.995,                0.92884,                0.40854,                 0.2534,                0.79923,              0.0012104,              0.0012104,              0.0012104
                     86,                 0.4337,                0.28558,                0.85548,                0.99681,                      1,                  0.995,                0.90816,                0.41271,                0.25683,                0.80483,              0.0012049,              0.0012049,              0.0012049
                     87,                0.42774,                0.28921,                0.85789,                0.99669,                      1,                  0.995,                0.92954,                0.40343,                0.23692,                 0.8029,              0.0011994,              0.0011994,              0.0011994
                     88,                0.43284,                0.28687,                0.86379,                0.99541,                      1,                  0.995,                0.93309,                 0.3841,                0.25443,                0.79894,              0.0011939,              0.0011939,              0.0011939
                     89,                0.42849,                0.28655,                0.84989,                0.99685,                      1,                  0.995,                0.93534,                0.37037,                0.24104,                0.79812,              0.0011884,              0.0011884,              0.0011884
                     90,                0.42948,                0.28138,                0.84953,                0.99646,                      1,                  0.995,                0.91534,                0.37053,                0.23924,                0.79367,              0.0011829,              0.0011829,              0.0011829
                     91,                0.44788,                 0.2875,                0.85428,                0.99672,                      1,                  0.995,                   0.94,                0.38127,                0.22862,                0.79832,              0.0011774,              0.0011774,              0.0011774
                     92,                0.41843,                0.28298,                0.85383,                 0.9969,                      1,                  0.995,                0.93495,                0.37488,                0.23233,                0.79093,              0.0011719,              0.0011719,              0.0011719
                     93,                0.42324,                0.28324,                0.85097,                0.99594,                      1,                  0.995,                0.91418,                0.41632,                0.23862,                 0.8098,              0.0011664,              0.0011664,              0.0011664
                     94,                0.41925,                0.28295,                 0.8483,                0.99644,                      1,                  0.995,                  0.926,                0.38665,                0.23976,                0.79624,              0.0011664,              0.0011664,              0.0011664
                     95,                0.45489,                0.29704,                0.85681,                0.99637,                      1,                  0.995,                0.93579,                0.36706,                0.22466,                0.79304,              0.0011554,              0.0011554,              0.0011554
                     96,                0.43537,                0.28311,                0.85524,                0.99679,                      1,                  0.995,                0.92023,                 0.3637,                0.23889,                0.78969,              0.0011499,              0.0011499,              0.0011499
                     97,                0.43847,                0.28365,                0.85147,                0.99681,                      1,                  0.995,                0.92474,                0.40133,                0.23881,                0.80266,              0.0011444,              0.0011444,              0.0011444
                     98,                0.42728,                0.27968,                0.85199,                0.99692,                      1,                  0.995,                0.93438,                0.36308,                0.23551,                 0.7895,              0.0011389,              0.0011389,              0.0011389
                     99,                0.43606,                0.28492,                0.84841,                0.99664,                      1,                  0.995,                0.92452,                0.38802,                0.24537,                0.79379,              0.0011334,              0.0011334,              0.0011334
                    100,                0.43109,                0.28583,                0.84569,                0.99672,                      1,                  0.995,                0.92593,                0.38919,                0.23509,                0.80232,              0.0011279,              0.0011279,              0.0011279
                    101,                0.42591,                0.28114,                0.84341,                0.99712,                      1,                  0.995,                  0.949,                0.36966,                0.23532,                0.79749,              0.0011224,              0.0011224,              0.0011224
                    102,                0.40327,                0.27654,                0.84049,                0.99625,                      1,                  0.995,                   0.92,                0.39342,                0.24251,                0.79646,              0.0011169,              0.0011169,              0.0011169
                    103,                0.42274,                0.27758,                0.84122,                0.99635,                      1,                  0.995,                0.92875,                0.36267,                0.23289,                0.79406,              0.0011114,              0.0011114,              0.0011114
                    104,                0.40975,                0.27558,                 0.8455,                0.99681,                      1,                  0.995,                0.94277,                0.36024,                0.22475,                0.79497,              0.0011059,              0.0011059,              0.0011059
                    105,                0.41246,                0.28157,                0.83418,                0.99727,                      1,                  0.995,                0.92248,                0.39569,                 0.2381,                 0.7966,              0.0011004,              0.0011004,              0.0011004
                    106,                0.42869,                0.28696,                0.84957,                0.99613,                      1,                  0.995,                0.93535,                0.39342,                0.22782,                 0.8034,              0.0010949,              0.0010949,              0.0010949
                    107,                0.42653,                0.28351,                0.84069,                0.99777,                      1,                  0.995,                 0.9261,                0.40635,                 0.2343,                0.80481,              0.0010894,              0.0010894,              0.0010894
                    108,                0.41151,                0.27366,                0.84529,                0.99681,                      1,                  0.995,                0.93481,                0.38222,                0.23173,                0.79421,              0.0010839,              0.0010839,              0.0010839
                    109,                0.39228,                0.27622,                0.83997,                0.99662,                      1,                  0.995,                0.93235,                0.40151,                0.21566,                0.80146,              0.0010784,              0.0010784,              0.0010784
                    110,                0.40465,                0.28015,                0.83663,                0.99683,                      1,                  0.995,                0.93263,                0.38492,                0.23132,                0.79859,              0.0010729,              0.0010729,              0.0010729
                    111,                0.40215,                0.27619,                0.83694,                0.99629,                      1,                  0.995,                0.91427,                0.37696,                0.21717,                0.79816,              0.0010674,              0.0010674,              0.0010674
                    112,                0.39967,                0.27409,                0.84175,                0.99672,                      1,                  0.995,                0.91917,                0.39227,                0.23395,                0.79814,              0.0010619,              0.0010619,              0.0010619
                    113,                0.41284,                0.27454,                 0.8501,                0.99674,                      1,                  0.995,                0.92677,                 0.3917,                0.22251,                0.79482,              0.0010564,              0.0010564,              0.0010564
                    114,                0.42461,                 0.2858,                0.83936,                0.99655,                      1,                  0.995,                0.91625,                0.43632,                0.24889,                0.81006,              0.0010509,              0.0010509,              0.0010509
                    115,                0.40635,                0.27596,                0.84545,                0.99654,                      1,                  0.995,                0.93774,                0.35892,                0.21658,                0.79118,              0.0010454,              0.0010454,              0.0010454
                    116,                0.39627,                0.26377,                0.83963,                0.99661,                      1,                  0.995,                0.94208,                0.35856,                0.20774,                0.79332,              0.0010399,              0.0010399,              0.0010399
                    117,                0.40392,                0.26635,                0.83989,                0.99634,                      1,                  0.995,                0.93156,                0.37314,                0.23412,                 0.7932,              0.0010344,              0.0010344,              0.0010344
                    118,                 0.4002,                0.26907,                0.83779,                0.99689,                      1,                  0.995,                0.92529,                0.35589,                0.21468,                0.79057,              0.0010289,              0.0010289,              0.0010289
                    119,                0.42306,                0.27531,                0.84198,                0.99639,                      1,                  0.995,                0.93833,                0.38649,                0.21756,                0.79346,              0.0010234,              0.0010234,              0.0010234
                    120,                0.37898,                0.26901,                0.83635,                0.99612,                      1,                  0.995,                0.92772,                0.36404,                0.21364,                0.79182,              0.0010179,              0.0010179,              0.0010179
                    121,                0.39142,                0.26608,                0.82735,                0.99609,                      1,                  0.995,                0.91512,                0.36602,                0.21328,                0.79351,              0.0010124,              0.0010124,              0.0010124
                    122,                0.42374,                0.27783,                0.84483,                0.99656,                      1,                  0.995,                0.92257,                0.37009,                0.23454,                0.79007,              0.0010069,              0.0010069,              0.0010069
                    123,                0.39029,                0.26751,                0.84761,                0.99688,                      1,                  0.995,                0.92722,                0.37202,                0.20969,                0.79323,              0.0010014,              0.0010014,              0.0010014
                    124,                0.39699,                 0.2695,                 0.8451,                0.99579,                      1,                  0.995,                0.93195,                 0.3739,                0.22161,                0.79683,             0.00099587,             0.00099587,             0.00099587
                    125,                0.38253,                0.25985,                0.83359,                0.99697,                      1,                  0.995,                0.93367,                0.37246,                0.20712,                0.79513,             0.00099036,             0.00099036,             0.00099036
                    126,                0.39527,                0.26368,                0.83643,                0.99694,                      1,                  0.995,                0.93064,                0.35771,                0.21588,                0.78933,             0.00098486,             0.00098486,             0.00098486
                    127,                0.38395,                0.25291,                0.83135,                0.99676,                      1,                  0.995,                0.92316,                0.39238,                0.20575,                0.79529,             0.00097936,             0.00097936,             0.00097936
                    128,                0.41116,                0.27492,                0.83909,                0.99639,                      1,                  0.995,                0.93774,                0.36705,                0.20772,                0.78476,             0.00097386,             0.00097386,             0.00097386
                    129,                0.40241,                0.26855,                0.84559,                0.99583,                      1,                  0.995,                0.95298,                0.36634,                0.22187,                0.79525,             0.00096836,             0.00096836,             0.00096836
                    130,                0.38792,                0.25557,                0.83127,                0.99679,                      1,                  0.995,                0.93724,                0.37985,                0.21555,                 0.7912,             0.00096286,             0.00096286,             0.00096286
                    131,                0.39478,                0.25877,                0.83305,                0.99689,                      1,                  0.995,                0.93156,                0.39622,                0.22604,                0.80887,             0.00095736,             0.00095736,             0.00095736
                    132,                0.38656,                0.26567,                0.83925,                0.99639,                      1,                  0.995,                0.91988,                0.35702,                0.22073,                0.79461,             0.00095186,             0.00095186,             0.00095186
                    133,                0.39637,                0.25904,                0.84272,                0.99628,                      1,                  0.995,                0.93106,                0.35951,                0.22209,                0.79402,             0.00094636,             0.00094636,             0.00094636
                    134,                0.38457,                0.25513,                0.83993,                0.99684,                      1,                  0.995,                0.93178,                0.36417,                0.21874,                0.79494,             0.00094085,             0.00094085,             0.00094085
                    135,                0.38634,                0.25833,                0.83688,                0.99674,                      1,                  0.995,                0.94423,                0.36123,                0.21446,                0.79727,             0.00093535,             0.00093535,             0.00093535
                    136,                0.37268,                0.24847,                0.83461,                0.99642,                      1,                  0.995,                0.93628,                 0.3742,                0.21385,                0.79813,             0.00092985,             0.00092985,             0.00092985
                    137,                0.36935,                0.25166,                0.82778,                0.99682,                      1,                  0.995,                0.93402,                0.35727,                 0.2032,                0.79113,             0.00092435,             0.00092435,             0.00092435
                    138,                0.36838,                0.24955,                0.83037,                0.99667,                      1,                  0.995,                0.95885,                0.35565,                0.19936,                0.79343,             0.00091885,             0.00091885,             0.00091885
                    139,                0.37889,                0.25871,                0.83765,                0.99654,                      1,                  0.995,                0.93206,                0.36885,                0.21473,                0.79942,             0.00091335,             0.00091335,             0.00091335
                    140,                0.38642,                0.26387,                0.83095,                0.99787,                      1,                  0.995,                0.91586,                0.39453,                 0.2204,                 0.8002,             0.00090785,             0.00090785,             0.00090785
                    141,                0.38439,                0.25863,                0.82761,                0.99786,                      1,                  0.995,                0.92464,                0.40116,                0.22992,                0.79776,             0.00090235,             0.00090235,             0.00090235
                    142,                 0.3743,                0.24989,                0.83497,                0.99788,                      1,                  0.995,                0.92934,                0.37044,                 0.2209,                0.79412,             0.00089685,             0.00089685,             0.00089685
                    143,                0.37877,                0.25718,                0.84028,                0.99782,                      1,                  0.995,                0.94229,                0.36736,                0.20227,                0.79631,             0.00089134,             0.00089134,             0.00089134
                    144,                0.36406,                0.25162,                0.83379,                0.99703,                      1,                  0.995,                0.93135,                0.37054,                0.20056,                 0.7948,             0.00088584,             0.00088584,             0.00088584
                    145,                0.36361,                0.25111,                0.82707,                0.99685,                      1,                  0.995,                0.94026,                0.37038,                0.21085,                0.79615,             0.00088034,             0.00088034,             0.00088034
                    146,                0.37672,                0.24995,                0.82979,                  0.993,                      1,                  0.995,                0.92435,                0.36308,                0.20607,                0.78634,             0.00087484,             0.00087484,             0.00087484
                    147,                0.36675,                0.25617,                0.82674,                0.99703,                      1,                  0.995,                0.94695,                0.37576,                0.20473,                 0.7908,             0.00086934,             0.00086934,             0.00086934
                    148,                 0.3592,                0.24867,                0.83003,                0.99639,                      1,                  0.995,                0.91959,                0.37198,                0.21555,                0.79561,             0.00086384,             0.00086384,             0.00086384
                    149,                 0.3548,                0.24345,                0.83555,                0.99668,                      1,                  0.995,                0.93039,                0.37108,                0.19795,                0.79586,             0.00085834,             0.00085834,             0.00085834
                    150,                0.35899,                 0.2466,                0.83284,                0.99685,                      1,                  0.995,                0.93911,                0.38683,                0.20415,                0.79687,             0.00085284,             0.00085284,             0.00085284
                    151,                0.35625,                0.24854,                0.83362,                0.99688,                      1,                  0.995,                0.93457,                0.36289,                0.19789,                0.79031,             0.00084734,             0.00084734,             0.00084734
                    152,                0.35535,                0.24741,                0.83381,                0.99695,                      1,                  0.995,                0.92551,                0.38302,                0.21296,                0.79527,             0.00084184,             0.00084184,             0.00084184
                    153,                0.37131,                0.24666,                0.83328,                0.99662,                      1,                  0.995,                0.92278,                0.35961,                0.19262,                0.79132,             0.00083633,             0.00083633,             0.00083633
                    154,                0.35375,                  0.242,                0.82251,                0.99636,                      1,                  0.995,                0.93708,                0.36448,                0.20024,                0.79317,             0.00083083,             0.00083083,             0.00083083
                    155,                0.33717,                0.23415,                0.82199,                0.99676,                      1,                  0.995,                0.94589,                0.33707,                0.20119,                0.78258,             0.00082533,             0.00082533,             0.00082533
                    156,                0.33493,                0.23909,                  0.827,                 0.9969,                      1,                  0.995,                0.92915,                0.36093,                0.21112,                 0.7897,             0.00081983,             0.00081983,             0.00081983
                    157,                0.36666,                0.24474,                 0.8395,                0.99671,                      1,                  0.995,                0.92539,                0.36827,                 0.2141,                 0.7944,             0.00081433,             0.00081433,             0.00081433
                    158,                0.34861,                0.23567,                0.82315,                0.99701,                      1,                  0.995,                0.93467,                0.38904,                 0.2074,                0.79862,             0.00080883,             0.00080883,             0.00080883
                    159,                0.33778,                0.23805,                0.82363,                0.99679,                      1,                  0.995,                0.93265,                0.36348,                 0.2042,                0.78704,             0.00080333,             0.00080333,             0.00080333
                    160,                0.34196,                0.23488,                0.82677,                  0.997,                      1,                  0.995,                0.94954,                0.36678,                0.19651,                 0.7867,             0.00079783,             0.00079783,             0.00079783
                    161,                 0.3426,                0.23372,                 0.8225,                0.99633,                      1,                  0.995,                0.94405,                0.36172,                0.21117,                0.79192,             0.00079233,             0.00079233,             0.00079233
                    162,                0.36001,                0.24338,                0.82936,                0.99698,                      1,                  0.995,                0.93431,                0.39644,                0.19631,                0.79441,             0.00078682,             0.00078682,             0.00078682
                    163,                0.35155,                  0.237,                0.82456,                0.99679,                      1,                  0.995,                0.95546,                0.35919,                0.20244,                0.78987,             0.00078132,             0.00078132,             0.00078132
                    164,                0.34387,                0.23227,                0.82782,                0.99676,                      1,                  0.995,                0.95176,                0.33993,                0.20145,                0.78376,             0.00077582,             0.00077582,             0.00077582
