                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.64302,                0.36487,                0.88373,                0.98267,                0.96694,                0.98671,                0.77333,                 0.8249,                0.36267,                0.93901,              0.0082675,              0.0082675,              0.0082675
                     38,                0.62613,                0.35865,                0.87506,                 0.9798,                0.96327,                0.98784,                0.76716,                0.80865,                0.35597,                 0.9403,               0.008218,               0.008218,               0.008218
                     39,                  0.632,                 0.3589,                0.87352,                0.97522,                0.96986,                0.98575,                0.77784,                0.82447,                0.37455,                 0.9409,              0.0081685,              0.0081685,              0.0081685
                     40,                0.63284,                0.35954,                0.87531,                 0.9818,                0.96666,                0.99344,                0.77728,                0.83424,                0.36799,                0.92828,               0.008119,               0.008119,               0.008119
                     41,                0.61311,                0.35651,                0.87511,                0.97575,                0.97222,                0.98745,                0.77682,                0.81151,                0.35614,                0.94768,              0.0080695,              0.0080695,              0.0080695
                     42,                0.61597,                0.35479,                0.87565,                0.97341,                 0.9752,                0.99015,                0.77165,                0.82794,                0.35922,                0.94313,                0.00802,                0.00802,                0.00802
                     43,                0.61009,                0.35261,                0.87071,                0.98135,                0.97798,                0.98817,                 0.7795,                0.81118,                0.34888,                 0.9422,              0.0079705,              0.0079705,              0.0079705
                     44,                0.60034,                 0.3439,                 0.8724,                0.98064,                0.96269,                0.98105,                0.75873,                0.82781,                0.36501,                0.94447,               0.007921,               0.007921,               0.007921
                     45,                0.61248,                0.35374,                0.86881,                0.97083,                0.96374,                0.98693,                0.77506,                0.81721,                0.35953,                0.93304,              0.0078715,              0.0078715,              0.0078715
                     46,                0.60588,                0.34903,                0.87375,                0.97141,                0.96557,                0.98799,                0.77626,                0.80793,                0.35975,                0.93502,               0.007822,               0.007822,               0.007822
                     47,                  0.601,                0.34649,                0.86652,                0.98382,                0.96637,                  0.987,                0.77284,                0.83013,                0.35447,                0.95302,              0.0077725,              0.0077725,              0.0077725
                     48,                0.59491,                0.34366,                0.86801,                0.96635,                0.97522,                0.98634,                 0.7725,                0.82281,                0.37761,                 0.9383,               0.007723,               0.007723,               0.007723
                     49,                0.57952,                0.33495,                0.86034,                0.98443,                0.97185,                  0.988,                0.76859,                0.82697,                 0.3637,                0.95331,              0.0076735,              0.0076735,              0.0076735
                     50,                0.58058,                0.34234,                0.86429,                0.97516,                0.97169,                0.98549,                0.77333,                0.80737,                0.34992,                0.93599,               0.007624,               0.007624,               0.007624
                     51,                0.57978,                0.33679,                0.86371,                0.97829,                0.97343,                0.98779,                0.76497,                0.83237,                 0.3587,                0.94792,              0.0075745,              0.0075745,              0.0075745
                     52,                 0.5773,                0.33702,                0.86222,                0.98332,                 0.9687,                 0.9862,                0.77336,                 0.8283,                0.35325,                0.94585,               0.007525,               0.007525,               0.007525
                     53,                0.58733,                0.34131,                0.86513,                0.98042,                0.96957,                0.98877,                0.78285,                0.79523,                0.34588,                0.93471,              0.0074755,              0.0074755,              0.0074755
                     54,                0.58089,                0.33552,                0.86052,                0.97515,                0.96457,                0.98548,                0.77413,                0.79425,                0.36493,                0.93813,               0.007426,               0.007426,               0.007426
                     55,                0.56754,                 0.3327,                0.85897,                0.97969,                0.95582,                0.98756,                0.77605,                0.81249,                0.36693,                0.94163,              0.0073765,              0.0073765,              0.0073765
                     56,                0.56697,                0.33012,                0.85757,                0.97523,                0.98153,                 0.9879,                0.77429,                0.81267,                0.35374,                0.94555,               0.007327,               0.007327,               0.007327
                     57,                0.55895,                0.32489,                0.85883,                0.97784,                0.96567,                 0.9883,                0.77631,                0.81167,                0.36027,                0.93902,              0.0072775,              0.0072775,              0.0072775
                     58,                0.56789,                0.33132,                0.86121,                0.97603,                0.96593,                0.98701,                0.77699,                0.80855,                0.35081,                  0.947,               0.007228,               0.007228,               0.007228
                     59,                0.55894,                0.32921,                0.85562,                0.97862,                0.97274,                 0.9879,                0.77726,                0.80427,                0.35261,                0.93185,              0.0071785,              0.0071785,              0.0071785
                     60,                0.55656,                0.32657,                 0.8554,                 0.9802,                0.96716,                0.98689,                0.77935,                0.81418,                0.34942,                0.95046,               0.007129,               0.007129,               0.007129
                     61,                0.55622,                0.32336,                0.85721,                 0.9812,                0.96943,                0.98749,                0.77213,                0.81842,                0.35217,                0.94371,              0.0070795,              0.0070795,              0.0070795
                     62,                0.55447,                0.32643,                0.85715,                0.97753,                0.96141,                0.98518,                0.77269,                0.82645,                 0.3565,                0.94956,                0.00703,                0.00703,                0.00703
                     63,                0.55048,                0.31924,                0.85485,                  0.972,                0.97261,                0.98488,                0.77856,                0.78831,                0.34622,                0.93236,              0.0069805,              0.0069805,              0.0069805
                     64,                 0.5433,                0.31924,                0.85258,                0.98685,                0.96025,                0.98763,                0.78162,                0.78843,                 0.3465,                0.94574,               0.006931,               0.006931,               0.006931
                     65,                0.54414,                0.31974,                0.85288,                0.98096,                0.96931,                0.98846,                0.77688,                0.81202,                0.34664,                0.94242,              0.0068815,              0.0068815,              0.0068815
                     66,                0.54023,                0.31876,                0.85298,                0.97583,                0.96964,                0.98752,                0.77835,                0.80137,                0.34339,                 0.9409,               0.006832,               0.006832,               0.006832
                     67,                0.53635,                0.31555,                0.85452,                0.98677,                0.97531,                0.98788,                0.78038,                0.80667,                0.33794,                 0.9512,              0.0067825,              0.0067825,              0.0067825
                     68,                0.53044,                0.31384,                0.85052,                0.98564,                0.98063,                 0.9878,                 0.7854,                0.80651,                0.33936,                0.94242,               0.006733,               0.006733,               0.006733
                     69,                0.54097,                0.32225,                0.85326,                  0.986,                0.96923,                0.98738,                 0.7803,                0.81848,                0.35641,                0.95839,              0.0066835,              0.0066835,              0.0066835
                     70,                0.52724,                0.30994,                0.85372,                0.98064,                0.97371,                0.98777,                0.77951,                0.82318,                0.34204,                0.95379,               0.006634,               0.006634,               0.006634
                     71,                0.53294,                0.31484,                0.85022,                0.97743,                0.97356,                0.98788,                0.78189,                0.81233,                0.34518,                0.95992,              0.0065845,              0.0065845,              0.0065845
                     72,                 0.5256,                0.31581,                0.84915,                0.97791,                 0.9828,                0.98935,                0.77818,                0.81201,                0.33673,                0.95146,               0.006535,               0.006535,               0.006535
                     73,                0.52789,                 0.3108,                0.85072,                0.98072,                 0.9716,                0.98851,                0.77891,                 0.8045,                0.33785,                0.95143,              0.0064855,              0.0064855,              0.0064855
                     74,                0.51244,                 0.3052,                0.84819,                0.97891,                0.97357,                0.98864,                0.78217,                0.82554,                0.33516,                0.94553,               0.006436,               0.006436,               0.006436
                     75,                0.51865,                0.30366,                0.85235,                0.97474,                0.97148,                0.98722,                0.78762,                0.80365,                0.33564,                0.94167,              0.0063865,              0.0063865,              0.0063865
                     76,                0.52417,                0.30457,                0.85037,                0.98288,                0.97573,                 0.9888,                0.77733,                0.80278,                0.33322,                 0.9445,               0.006337,               0.006337,               0.006337
                     77,                0.51673,                0.30734,                0.84569,                0.97922,                0.97596,                 0.9887,                0.77906,                0.81695,                0.33308,                0.94578,              0.0062875,              0.0062875,              0.0062875
                     78,                0.51222,                0.30591,                0.84625,                0.97998,                0.97293,                0.98754,                0.77681,                0.79549,                0.33354,                0.93876,               0.006238,               0.006238,               0.006238
                     79,                0.51323,                0.30705,                0.84322,                0.98176,                0.97159,                 0.9879,                0.78192,                0.80102,                0.33031,                 0.9418,              0.0061885,              0.0061885,              0.0061885
                     80,                0.51444,                0.30601,                0.84819,                0.98317,                0.97642,                0.98983,                0.78384,                0.80176,                0.32809,                0.94417,               0.006139,               0.006139,               0.006139
                     81,                0.49398,                 0.2955,                0.84375,                0.97959,                0.97547,                0.98861,                0.78465,                0.79925,                0.33132,                0.94126,              0.0060895,              0.0060895,              0.0060895
                     82,                0.50783,                0.30014,                 0.8402,                 0.9758,                0.95978,                0.98745,                 0.7835,                0.79047,                0.33188,                0.93218,                0.00604,                0.00604,                0.00604
                     83,                0.50318,                0.29859,                0.84133,                0.97919,                0.96225,                0.98912,                0.77593,                 0.8004,                0.33337,                0.94497,              0.0059905,              0.0059905,              0.0059905
                     84,                0.49303,                0.29366,                0.84288,                0.98202,                0.96573,                0.98958,                0.78234,                0.79774,                0.33261,                0.94245,               0.005941,               0.005941,               0.005941
                     85,                 0.4953,                0.29481,                0.84351,                0.98039,                0.97077,                0.98723,                 0.7827,                0.81163,                0.33542,                0.94792,              0.0058915,              0.0058915,              0.0058915
                     86,                0.50009,                0.29773,                0.84327,                0.97505,                0.96476,                0.98493,                0.77833,                0.80915,                0.33594,                0.94745,               0.005842,               0.005842,               0.005842
                     87,                0.49426,                0.29426,                0.84325,                0.98403,                0.96773,                 0.9882,                 0.7853,                0.80223,                0.33453,                0.94149,              0.0057925,              0.0057925,              0.0057925
                     88,                0.49234,                0.29012,                0.84496,                0.98143,                0.97492,                0.98838,                0.78387,                0.80217,                0.32573,                0.94025,               0.005743,               0.005743,               0.005743
                     89,                0.48666,                0.29108,                0.83572,                0.98028,                0.96638,                0.98902,                0.78251,                0.80194,                0.33535,                0.95128,              0.0056935,              0.0056935,              0.0056935
                     90,                0.48339,                0.28684,                 0.8396,                0.98192,                0.97549,                0.98835,                0.77718,                0.81152,                0.33229,                 0.9578,               0.005644,               0.005644,               0.005644
                     91,                0.48235,                0.28822,                0.83895,                0.98509,                0.97455,                0.98924,                0.78956,                0.80134,                0.32944,                  0.948,              0.0055945,              0.0055945,              0.0055945
                     92,                0.48421,                0.28951,                0.83679,                0.98157,                0.97044,                0.98876,                0.78504,                0.80226,                0.32762,                 0.9573,               0.005545,               0.005545,               0.005545
                     93,                0.47763,                0.28701,                0.84237,                0.98355,                0.97899,                0.98794,                0.78189,                0.79059,                0.33197,                0.95075,              0.0054955,              0.0054955,              0.0054955
                     94,                0.47183,                0.28516,                  0.839,                0.98603,                0.97225,                0.98849,                0.78028,                0.80791,                0.32961,                0.95132,               0.005446,               0.005446,               0.005446
                     95,                0.47626,                0.28604,                0.83939,                0.97185,                0.97468,                 0.9881,                0.78074,                0.81882,                0.33446,                0.94931,              0.0053965,              0.0053965,              0.0053965
                     96,                0.47388,                0.28489,                0.83511,                0.98616,                0.97184,                0.98905,                0.78246,                0.80276,                0.32225,                0.94728,               0.005347,               0.005347,               0.005347
                     97,                0.47169,                 0.2831,                0.83825,                0.98148,                0.97788,                 0.9885,                0.78137,                0.80393,                0.32069,                0.95279,              0.0052975,              0.0052975,              0.0052975
                     98,                0.46578,                0.28125,                0.83517,                0.97796,                0.96824,                0.98858,                0.77813,                0.80021,                0.33955,                0.95549,               0.005248,               0.005248,               0.005248
                     99,                0.46406,                0.27797,                0.83112,                0.98674,                0.96611,                0.98878,                 0.7796,                0.80825,                0.32531,                  0.949,              0.0051985,              0.0051985,              0.0051985
                    100,                0.46316,                0.27578,                0.83571,                0.98222,                 0.9823,                0.98823,                0.78414,                0.80519,                0.32434,                0.94677,               0.005149,               0.005149,               0.005149
                    101,                0.46306,                0.27954,                0.83661,                0.98448,                0.97869,                 0.9887,                0.78745,                0.79468,                0.32236,                0.94557,              0.0050995,              0.0050995,              0.0050995
                    102,                0.46815,                  0.282,                0.83333,                0.98075,                0.97216,                0.98897,                0.77845,                0.80565,                0.32773,                0.95391,                0.00505,                0.00505,                0.00505
                    103,                0.46371,                0.28179,                0.83615,                0.98772,                0.97446,                0.98835,                0.78285,                0.80442,                0.33055,                0.95785,              0.0050005,              0.0050005,              0.0050005
                    104,                0.45738,                0.27611,                0.83417,                0.98744,                0.97306,                0.98885,                0.78459,                0.80893,                0.32029,                0.96086,               0.004951,               0.004951,               0.004951
                    105,                0.45274,                0.27487,                0.83421,                0.98418,                 0.9723,                0.98911,                0.78596,                 0.8083,                0.32809,                0.96214,              0.0049015,              0.0049015,              0.0049015
                    106,                0.45929,                0.27944,                0.83125,                0.98793,                0.97508,                0.98922,                0.78388,                0.79675,                0.32063,                0.95268,               0.004852,               0.004852,               0.004852
                    107,                0.44935,                0.27557,                0.83202,                0.98712,                0.97105,                0.98884,                0.78708,                 0.7883,                0.32402,                0.94845,              0.0048025,              0.0048025,              0.0048025
                    108,                0.44558,                0.27154,                0.82707,                0.98672,                0.96581,                0.98897,                0.79101,                0.78518,                0.32142,                0.94369,               0.004753,               0.004753,               0.004753
                    109,                0.45737,                0.27659,                0.83341,                0.98261,                 0.9708,                0.98877,                0.78505,                0.79874,                0.32401,                0.94684,              0.0047035,              0.0047035,              0.0047035
                    110,                0.44419,                0.26906,                0.82773,                0.98231,                 0.9691,                0.98862,                0.78354,                0.79663,                 0.3282,                0.94963,               0.004654,               0.004654,               0.004654
                    111,                 0.4382,                0.26765,                0.82648,                0.98448,                0.97563,                0.98894,                0.78398,                0.79359,                0.31634,                0.94735,              0.0046045,              0.0046045,              0.0046045
                    112,                0.44835,                0.27121,                0.82974,                0.98714,                0.97553,                0.98968,                0.79007,                0.79436,                0.31623,                0.95128,               0.004555,               0.004555,               0.004555
                    113,                0.44265,                 0.2701,                0.83024,                0.98663,                0.97791,                0.98927,                0.78321,                 0.7931,                0.32105,                0.94804,              0.0045055,              0.0045055,              0.0045055
                    114,                  0.437,                0.26836,                0.82722,                0.98594,                0.97753,                0.98993,                0.79238,                0.79281,                0.32334,                0.94424,               0.004456,               0.004456,               0.004456
