                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                0.54183,                0.27346,                0.86595,                0.99818,                0.99927,                0.99478,                0.91441,                0.50396,                0.18684,                0.83596,               0.005149,               0.005149,               0.005149
                    150,                0.54004,                0.27444,                0.86723,                0.99818,                0.99927,                0.99478,                  0.914,                  0.504,                0.18634,                0.83596,               0.005116,               0.005116,               0.005116
                    151,                0.53926,                0.27279,                0.86657,                 0.9982,                0.99927,                0.99478,                0.91398,                0.50406,                0.18664,                0.83594,               0.005083,               0.005083,               0.005083
                    152,                0.53632,                0.26937,                0.86406,                0.99819,                0.99927,                0.99478,                0.91408,                0.50405,                0.18656,                0.83595,                0.00505,                0.00505,                0.00505
                    153,                0.53505,                0.27064,                 0.8644,                0.99813,                0.99927,                0.99478,                0.91462,                0.50409,                0.18626,                0.83588,               0.005017,               0.005017,               0.005017
                    154,                0.53873,                0.27367,                0.86379,                0.99824,                0.99927,                0.99478,                0.91453,                0.50378,                0.18609,                0.83589,               0.004984,               0.004984,               0.004984
                    155,                0.53213,                0.27087,                0.86049,                0.99826,                0.99927,                0.99478,                 0.9144,                0.50394,                0.18631,                0.83587,               0.004951,               0.004951,               0.004951
                    156,                0.53008,                0.27159,                 0.8629,                0.99832,                0.99927,                0.99478,                0.91424,                0.50384,                0.18572,                0.83591,               0.004918,               0.004918,               0.004918
                    157,                0.53158,                 0.2696,                0.86099,                0.99832,                0.99927,                0.99478,                0.91424,                0.50412,                0.18572,                0.83594,               0.004885,               0.004885,               0.004885
                    158,                0.53187,                0.26609,                0.86174,                0.99832,                0.99927,                0.99478,                0.91456,                0.50424,                0.18526,                0.83588,               0.004852,               0.004852,               0.004852
                    159,                0.52916,                0.26701,                0.85976,                0.99825,                0.99927,                0.99478,                0.91477,                0.50401,                0.18547,                0.83591,               0.004819,               0.004819,               0.004819
                    160,                0.53676,                0.27028,                0.86301,                0.99827,                0.99927,                0.99478,                0.91475,                0.50414,                0.18521,                0.83591,               0.004786,               0.004786,               0.004786
                    161,                0.53429,                0.26908,                 0.8644,                0.99827,                0.99927,                0.99478,                 0.9144,                0.50431,                0.18518,                0.83587,               0.004753,               0.004753,               0.004753
                    162,                0.53141,                0.26739,                0.86387,                0.99827,                0.99927,                0.99478,                 0.9143,                0.50454,                0.18536,                0.83598,                0.00472,                0.00472,                0.00472
                    163,                0.52952,                 0.2678,                0.86444,                0.99826,                0.99927,                0.99478,                0.91398,                0.50456,                0.18544,                0.83604,               0.004687,               0.004687,               0.004687
                    164,                 0.5311,                0.26811,                0.86038,                0.99826,                0.99927,                0.99478,                0.91433,                0.50476,                0.18534,                0.83612,               0.004654,               0.004654,               0.004654
                    165,                0.52915,                0.26563,                0.85984,                0.99835,                0.99927,                0.99478,                0.91456,                0.50499,                 0.1853,                0.83616,               0.004621,               0.004621,               0.004621
                    166,                0.52956,                0.26503,                0.86411,                0.99834,                0.99927,                0.99478,                0.91389,                0.50489,                0.18527,                0.83619,               0.004588,               0.004588,               0.004588
                    167,                0.53332,                0.27084,                0.86648,                0.99834,                0.99927,                0.99478,                0.91425,                0.50493,                 0.1853,                 0.8362,               0.004555,               0.004555,               0.004555
                    168,                0.52581,                 0.2646,                 0.8598,                0.99833,                0.99927,                0.99478,                0.91365,                0.50512,                 0.1853,                0.83626,               0.004522,               0.004522,               0.004522
                    169,                0.52391,                0.26297,                 0.8642,                0.99836,                0.99927,                0.99478,                0.91409,                0.50528,                 0.1852,                0.83637,               0.004489,               0.004489,               0.004489
                    170,                0.52368,                0.26254,                0.85978,                 0.9984,                0.99927,                0.99478,                 0.9142,                0.50537,                 0.1855,                0.83644,               0.004456,               0.004456,               0.004456
                    171,                0.52955,                0.26497,                0.86209,                0.99838,                0.99927,                0.99478,                 0.9141,                 0.5056,                0.18528,                0.83644,               0.004423,               0.004423,               0.004423
                    172,                0.52644,                0.26457,                0.86358,                0.99836,                0.99927,                0.99478,                0.91335,                0.50578,                0.18519,                0.83653,                0.00439,                0.00439,                0.00439
                    173,                0.52485,                0.26286,                0.86008,                0.99836,                0.99927,                0.99478,                0.91356,                0.50612,                0.18527,                0.83659,               0.004357,               0.004357,               0.004357
                    174,                0.52643,                0.26378,                 0.8607,                0.99835,                0.99927,                0.99478,                0.91314,                0.50601,                0.18535,                0.83656,               0.004324,               0.004324,               0.004324
                    175,                0.52249,                0.26194,                0.85853,                0.99836,                0.99927,                0.99478,                0.91346,                0.50632,                0.18575,                0.83638,               0.004291,               0.004291,               0.004291
                    176,                0.52159,                0.25992,                0.85868,                0.99835,                0.99927,                0.99478,                0.91403,                0.50626,                0.18624,                0.83621,               0.004258,               0.004258,               0.004258
                    177,                0.52605,                0.26129,                0.86441,                0.99835,                0.99927,                0.99478,                0.91376,                0.50647,                0.18709,                0.83618,               0.004225,               0.004225,               0.004225
                    178,                0.52313,                0.26278,                0.86127,                0.99834,                0.99927,                0.99478,                0.91415,                 0.5065,                0.18724,                0.83619,               0.004192,               0.004192,               0.004192
                    179,                0.52312,                0.26169,                0.86031,                0.99828,                0.99927,                0.99478,                0.91379,                0.50655,                0.18699,                0.83621,               0.004159,               0.004159,               0.004159
                    180,                0.52312,                0.26089,                 0.8574,                 0.9983,                0.99927,                0.99478,                0.91377,                0.50651,                0.18726,                0.83611,               0.004126,               0.004126,               0.004126
                    181,                 0.5244,                0.26397,                 0.8651,                0.99828,                0.99927,                0.99478,                0.91373,                0.50667,                0.18676,                0.83622,               0.004093,               0.004093,               0.004093
                    182,                0.52003,                0.26067,                0.86156,                0.99813,                0.99927,                0.99478,                0.91403,                0.50663,                 0.1864,                0.83634,                0.00406,                0.00406,                0.00406
                    183,                0.51673,                0.25713,                0.85778,                0.99804,                0.99927,                0.99478,                 0.9142,                0.50663,                0.18655,                0.83633,               0.004027,               0.004027,               0.004027
                    184,                0.51758,                0.26133,                0.85673,                0.99816,                0.99927,                0.99478,                0.91422,                0.50663,                0.18675,                0.83632,               0.003994,               0.003994,               0.003994
                    185,                0.52134,                0.26091,                0.85903,                0.99827,                0.99927,                0.99478,                0.91423,                0.50656,                0.18676,                0.83627,               0.003961,               0.003961,               0.003961
                    186,                0.51782,                0.26064,                0.85979,                0.99827,                0.99927,                0.99478,                0.91421,                0.50666,                0.18765,                0.83637,               0.003928,               0.003928,               0.003928
                    187,                0.51253,                0.25677,                0.86022,                0.99825,                0.99927,                0.99478,                0.91406,                0.50684,                 0.1872,                0.83653,               0.003895,               0.003895,               0.003895
                    188,                0.51672,                0.25971,                0.86185,                0.99824,                0.99927,                0.99478,                0.91389,                0.50711,                0.18687,                0.83663,               0.003862,               0.003862,               0.003862
                    189,                0.51966,                0.25827,                0.85743,                0.99824,                0.99927,                0.99478,                0.91405,                0.50722,                0.18685,                0.83665,               0.003829,               0.003829,               0.003829
                    190,                0.51658,                0.25738,                0.85893,                 0.9983,                0.99927,                0.99478,                0.91414,                0.50745,                0.18688,                0.83659,               0.003796,               0.003796,               0.003796
                    191,                0.50547,                0.24521,                0.85879,                0.99823,                0.99927,                0.99478,                0.91426,                0.50757,                0.18717,                0.83663,               0.003796,               0.003796,               0.003796
                    192,                0.51687,                0.25325,                0.86127,                0.99825,                0.99927,                0.99478,                0.91422,                0.50748,                0.18713,                0.83661,                0.00373,                0.00373,                0.00373
                    193,                0.51878,                 0.2548,                0.86125,                0.99823,                0.99927,                0.99478,                0.91456,                0.50761,                0.18705,                0.83663,               0.003697,               0.003697,               0.003697
                    194,                  0.517,                0.25475,                0.85861,                0.99824,                0.99927,                0.99478,                 0.9145,                0.50786,                0.18717,                0.83654,               0.003664,               0.003664,               0.003664
                    195,                0.51382,                0.25623,                0.85782,                0.99829,                0.99927,                0.99478,                0.91419,                 0.5078,                0.18694,                0.83653,               0.003631,               0.003631,               0.003631
                    196,                0.51393,                0.25609,                0.86294,                0.99828,                0.99927,                0.99478,                0.91396,                0.50777,                0.18713,                0.83643,               0.003598,               0.003598,               0.003598
                    197,                0.51953,                 0.2571,                0.86039,                0.99821,                0.99927,                0.99478,                0.91375,                0.50778,                0.18628,                0.83635,               0.003565,               0.003565,               0.003565
                    198,                0.51586,                0.25526,                0.85999,                0.99831,                0.99927,                0.99478,                0.91395,                0.50781,                0.18614,                0.83638,               0.003532,               0.003532,               0.003532
                    199,                0.51468,                0.25188,                0.85852,                0.99826,                0.99927,                0.99478,                0.91397,                0.50772,                0.18595,                0.83638,               0.003499,               0.003499,               0.003499
                    200,                0.51098,                0.25342,                0.85932,                0.99824,                0.99927,                0.99478,                0.91399,                0.50787,                0.18624,                0.83632,               0.003466,               0.003466,               0.003466
                    201,                0.51272,                 0.2528,                0.85627,                0.99829,                0.99927,                0.99478,                0.91446,                0.50773,                0.18642,                0.83633,               0.003433,               0.003433,               0.003433
                    202,                 0.5152,                0.25333,                0.85969,                0.99827,                0.99927,                0.99478,                0.91402,                0.50767,                0.18613,                0.83636,                 0.0034,                 0.0034,                 0.0034
                    203,                0.50775,                0.25172,                0.85895,                0.99828,                0.99927,                0.99478,                0.91409,                0.50777,                0.18568,                0.83644,               0.003367,               0.003367,               0.003367
                    204,                0.51258,                0.25207,                0.85739,                0.99823,                0.99927,                0.99478,                0.91412,                0.50782,                0.18567,                 0.8365,               0.003334,               0.003334,               0.003334
                    205,                0.51034,                0.25078,                0.85979,                0.99821,                0.99927,                0.99478,                0.91377,                0.50776,                0.18526,                0.83669,               0.003301,               0.003301,               0.003301
                    206,                0.50817,                0.24969,                0.85781,                0.99808,                0.99927,                0.99478,                0.91343,                0.50771,                0.18514,                0.83679,               0.003268,               0.003268,               0.003268
                    207,                0.50737,                0.24846,                0.85785,                0.99809,                0.99927,                0.99478,                0.91364,                0.50791,                0.18483,                0.83683,               0.003235,               0.003235,               0.003235
                    208,                0.50635,                0.24938,                 0.8541,                 0.9981,                0.99927,                0.99478,                 0.9142,                0.50778,                0.18436,                0.83679,               0.003202,               0.003202,               0.003202
                    209,                0.50836,                0.24997,                0.86072,                 0.9981,                0.99927,                0.99478,                0.91469,                0.50784,                0.18465,                0.83701,               0.003169,               0.003169,               0.003169
                    210,                0.50641,                0.24705,                0.85732,                0.99811,                0.99927,                0.99478,                0.91468,                 0.5081,                0.18541,                0.83705,               0.003136,               0.003136,               0.003136
                    211,                0.50787,                0.24883,                0.85883,                0.99811,                0.99927,                0.99478,                0.91475,                0.50817,                0.18506,                0.83717,               0.003103,               0.003103,               0.003103
                    212,                0.50299,                0.24733,                0.85804,                0.99813,                0.99927,                0.99478,                0.91452,                0.50831,                0.18554,                0.83721,                0.00307,                0.00307,                0.00307
                    213,                0.50295,                 0.2479,                0.85878,                0.99813,                0.99927,                0.99478,                0.91449,                0.50837,                0.18537,                0.83726,               0.003037,               0.003037,               0.003037
                    214,                0.50284,                0.24622,                0.85578,                0.99813,                0.99927,                0.99478,                0.91419,                0.50832,                0.18562,                0.83731,               0.003004,               0.003004,               0.003004
                    215,                0.50197,                0.24534,                 0.8543,                0.99812,                0.99927,                0.99478,                0.91447,                0.50848,                0.18568,                0.83739,               0.002971,               0.002971,               0.002971
                    216,                0.50694,                0.24596,                 0.8607,                0.99811,                0.99927,                0.99478,                 0.9142,                0.50876,                0.18538,                0.83751,               0.002938,               0.002938,               0.002938
                    217,                0.49984,                0.24462,                0.85452,                0.99814,                0.99927,                0.99478,                0.91396,                0.50876,                 0.1852,                0.83751,               0.002905,               0.002905,               0.002905
                    218,                0.49968,                0.24595,                0.85919,                0.99814,                0.99927,                0.99478,                0.91374,                0.50885,                0.18522,                0.83755,               0.002872,               0.002872,               0.002872
                    219,                0.50421,                0.24312,                0.85776,                0.99813,                0.99927,                0.99478,                 0.9134,                0.50902,                 0.1851,                0.83754,               0.002839,               0.002839,               0.002839
                    220,                0.49986,                0.24432,                0.85681,                0.99813,                0.99927,                0.99478,                0.91294,                0.50924,                0.18559,                0.83757,               0.002806,               0.002806,               0.002806
                    221,                 0.5005,                0.24464,                0.85673,                0.99812,                0.99927,                0.99478,                0.91251,                 0.5095,                0.18625,                0.83767,               0.002773,               0.002773,               0.002773
                    222,                0.49819,                0.24471,                0.85604,                0.99812,                0.99927,                0.99478,                0.91257,                 0.5096,                0.18553,                0.83779,                0.00274,                0.00274,                0.00274
                    223,                0.49791,                0.24293,                0.85262,                0.99811,                0.99927,                0.99478,                0.91255,                0.50969,                0.18563,                0.83784,               0.002707,               0.002707,               0.002707
                    224,                0.49297,                0.24003,                 0.8535,                 0.9981,                0.99927,                0.99478,                0.91271,                0.51002,                0.18534,                0.83788,               0.002674,               0.002674,               0.002674
                    225,                 0.4974,                0.24157,                0.84883,                0.99797,                0.99927,                0.99478,                0.91239,                0.51015,                0.18532,                0.83787,               0.002641,               0.002641,               0.002641
                    226,                0.49327,                0.23869,                0.85166,                0.99808,                0.99927,                0.99478,                0.91254,                0.51008,                0.18549,                0.83785,               0.002608,               0.002608,               0.002608
                    227,                0.49232,                0.23876,                0.85033,                0.99808,                0.99927,                0.99478,                0.91279,                0.51028,                0.18566,                0.83786,               0.002575,               0.002575,               0.002575
                    228,                0.49421,                0.24039,                0.84819,                0.99807,                0.99927,                0.99478,                0.91268,                0.51067,                0.18546,                0.83785,               0.002542,               0.002542,               0.002542
                    229,                0.49076,                0.23843,                0.84825,                0.99798,                0.99927,                0.99478,                0.91225,                0.51106,                0.18534,                0.83782,               0.002509,               0.002509,               0.002509
                    230,                0.48757,                0.23823,                 0.8514,                0.99808,                0.99927,                0.99478,                0.91229,                0.51103,                0.18492,                0.83775,               0.002476,               0.002476,               0.002476
                    231,                0.48771,                0.23671,                0.84697,                0.99798,                0.99927,                0.99478,                0.91243,                0.51119,                0.18555,                 0.8375,               0.002443,               0.002443,               0.002443
                    232,                0.48844,                0.23439,                0.84839,                0.99808,                0.99927,                0.99478,                 0.9129,                0.51115,                0.18545,                0.83743,                0.00241,                0.00241,                0.00241
                    233,                0.48563,                 0.2368,                0.84562,                0.99808,                0.99927,                0.99478,                0.91322,                0.51142,                0.18622,                0.83734,               0.002377,               0.002377,               0.002377
                    234,                0.49318,                0.23878,                0.84679,                0.99802,                0.99927,                0.99478,                0.91333,                0.51146,                0.18558,                0.83737,               0.002344,               0.002344,               0.002344
                    235,                0.49005,                0.23579,                0.84859,                0.99803,                0.99927,                0.99478,                0.91357,                0.51175,                0.18504,                0.83748,               0.002311,               0.002311,               0.002311
                    236,                0.48625,                0.23564,                0.84668,                0.99813,                0.99927,                0.99478,                0.91273,                 0.5119,                0.18547,                0.83754,               0.002278,               0.002278,               0.002278
                    237,                0.48591,                0.23496,                0.84684,                 0.9982,                0.99927,                0.99478,                 0.9131,                 0.5121,                0.18616,                0.83761,               0.002245,               0.002245,               0.002245
                    238,                0.48569,                0.23541,                0.84612,                0.99821,                0.99927,                0.99478,                0.91183,                0.51199,                0.18537,                0.83759,               0.002212,               0.002212,               0.002212
                    239,                 0.4837,                0.23254,                 0.8472,                0.99822,                0.99927,                0.99478,                0.91236,                0.51246,                0.18562,                0.83761,               0.002179,               0.002179,               0.002179
                    240,                0.48345,                0.23276,                 0.8506,                0.99822,                0.99927,                0.99478,                0.91208,                0.51217,                 0.1856,                0.83758,               0.002146,               0.002146,               0.002146
                    241,                0.48551,                0.23487,                 0.8485,                0.99822,                0.99927,                0.99478,                0.91166,                0.51263,                0.18597,                0.83763,               0.002113,               0.002113,               0.002113
                    242,                0.47998,                0.23268,                0.84553,                0.99822,                0.99927,                0.99478,                 0.9115,                0.51267,                0.18582,                 0.8377,                0.00208,                0.00208,                0.00208
                    243,                0.47879,                0.22939,                0.84861,                0.99823,                0.99927,                0.99478,                0.91125,                0.51311,                0.18591,                0.83778,               0.002047,               0.002047,               0.002047
                    244,                0.47626,                0.22946,                0.84424,                0.99832,                0.99927,                0.99478,                0.91167,                0.51348,                0.18583,                0.83791,               0.002014,               0.002014,               0.002014
                    245,                0.48077,                 0.2316,                0.84698,                0.99832,                0.99927,                0.99478,                 0.9113,                0.51343,                0.18565,                0.83794,               0.001981,               0.001981,               0.001981
                    246,                0.48037,                0.23088,                0.84802,                0.99832,                0.99927,                0.99478,                0.91077,                0.51355,                0.18545,                0.83795,               0.001948,               0.001948,               0.001948
                    247,                0.47763,                0.22863,                0.84871,                0.99832,                0.99927,                0.99478,                0.91131,                0.51372,                0.18545,                0.83797,               0.001915,               0.001915,               0.001915
                    248,                 0.4807,                0.22993,                0.84897,                0.99833,                0.99927,                0.99478,                0.91113,                0.51393,                0.18555,                  0.838,               0.001882,               0.001882,               0.001882
                    249,                0.47697,                0.22834,                0.84657,                0.99833,                0.99927,                0.99478,                0.91075,                0.51412,                0.18596,                0.83804,               0.001849,               0.001849,               0.001849
                    250,                 0.4767,                 0.2279,                0.84639,                0.99833,                0.99927,                0.99478,                 0.9102,                0.51441,                0.18548,                0.83811,               0.001816,               0.001816,               0.001816
                    251,                 0.4785,                0.22814,                0.84854,                0.99833,                0.99927,                0.99478,                0.91078,                0.51457,                 0.1853,                0.83814,               0.001783,               0.001783,               0.001783
                    252,                0.47738,                0.22733,                0.84463,                0.99834,                0.99927,                0.99478,                0.91088,                0.51455,                0.18566,                 0.8381,                0.00175,                0.00175,                0.00175
                    253,                0.47505,                0.22558,                 0.8441,                0.99831,                0.99927,                0.99478,                0.91106,                0.51468,                0.18593,                0.83816,               0.001717,               0.001717,               0.001717
                    254,                0.47417,                0.22607,                0.84402,                0.99841,                0.99927,                0.99478,                  0.911,                0.51486,                0.18578,                0.83827,               0.001684,               0.001684,               0.001684
